player_name,season,pos,age,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws_per_48,obpm,dbpm,bpm,vorp,mp,pk
Thaddeus Young,2023,PF,34,14.1,0.573,0.172,0.131,9.4,14.6,12.9,3.4,0.6,16.7,13.5,0.7,1.1,0.109,-1.8,1.9,0.1,0.4,795,
Thanasis Antetokounmpo,2023,PF,30,6.7,0.458,0.174,0.478,7.9,14.1,9.3,0.7,1.2,17.7,13.8,-0.1,0.2,0.022,-6.5,-1.1,-7.6,-0.3,206,
Théo Maledon,2023,PG,21,11.6,0.515,0.374,0.291,1.7,13.9,24.2,2.1,1.2,17.1,17,0,0.9,0.047,-3,0.5,-2.5,-0.1,854,
Theo Pinson,2023,SG,27,10.1,0.512,0.713,0.149,3.6,19.3,19.6,0.9,0.3,11.5,14.7,0.2,0.2,0.071,-2.5,-0.9,-3.4,-0.1,323,
Thomas Bryant,2023,C,25,19.7,0.682,0.16,0.341,8.9,24.6,4.3,0.7,2.4,8.2,18.2,2.7,1.4,0.183,1.1,-0.5,0.6,0.7,1081,
Tim Hardaway Jr.,2023,SF,30,12.1,0.554,0.649,0.195,1.1,12.6,9,1.1,0.5,6.1,20.6,1,1.3,0.051,-0.3,-1.5,-1.8,0.1,2152,
Tobias Harris,2023,SF,30,14.8,0.602,0.383,0.153,3.3,17,11.4,1.4,1.5,9,18.2,3.1,2.8,0.116,0.6,0.1,0.7,1.7,2436,
Tony Bradley,2023,C,25,21.7,0.69,0.417,0.333,3.5,33.8,4.4,1.5,2.9,6.8,19.8,0.1,0.1,0.22,4.4,0.5,4.9,0.1,33,
Torrey Craig,2023,PF,32,11.6,0.566,0.506,0.09,8.1,16.3,7.9,1.3,2.9,12.3,13,1.5,2.5,0.098,-1.3,0.7,-0.6,0.7,1948,
Trae Young,2023,PG,24,22,0.573,0.331,0.46,2.4,7,42.5,1.5,0.3,15.2,32.6,5.3,1.4,0.126,5.3,-2,3.3,3.4,2541,
Tre Jones,2023,PG,23,16,0.534,0.213,0.231,3,10.8,31.5,2.1,0.4,11.8,19.3,2.6,0.8,0.082,-0.2,-0.8,-1,0.5,1984,
Tre Mann,2023,PG,21,10,0.492,0.513,0.11,2.4,11.8,14,1.6,0.9,10.6,20.7,-0.6,1.1,0.021,-3,-1,-3.9,-0.6,1183,
Trendon Watford,2023,PF,22,13.6,0.625,0.198,0.31,4.1,19.2,16,1.3,0.9,16.2,16.1,1.3,0.7,0.084,-1.4,-0.4,-1.8,0.1,1182,
Trent Forrest,2023,SG,24,6.1,0.424,0.033,0.05,2,12.8,16.5,1.2,0.6,19.7,11.6,-0.2,0.2,-0.011,-5.3,0.2,-5.1,-0.2,277,
Trevelin Queen,2023,SG,25,6,0.337,0.517,0.172,12.7,14.2,11.1,1.4,6.1,18.3,22.9,-0.3,0.1,-0.133,-5.6,-1.5,-7.2,-0.1,70,
Trevor Hudgins,2023,PG,23,4.2,0.436,0.889,0.333,0,0,13.9,0,0,8.8,16.8,0,0,-0.035,-3.8,-4.7,-8.4,0,28,
Trevor Keels,2023,SG,19,3.7,0.375,1,0,0,27.6,0,0,0,0,21.4,0,0,-0.062,-7.4,-5.6,-13,0,8,
Trey Lyles,2023,PF,27,14.2,0.607,0.588,0.304,6.3,21.1,7,1,2.2,12.2,18.1,1.4,1.2,0.098,0,-0.9,-1,0.3,1247,
Trey Murphy III,2023,SF,22,15.2,0.65,0.621,0.238,2.7,10.3,6.4,1.8,1.7,6.5,16.6,4.8,2.8,0.15,1.4,0.4,1.8,2.3,2448,
Troy Brown Jr.,2023,SF,23,9.6,0.561,0.604,0.084,3.7,13.7,6.6,1.5,0.7,9.2,12.1,1,2,0.075,-1.8,0.8,-1,0.5,1860,
Ty Jerome,2023,SG,25,12.8,0.594,0.372,0.169,1,9.4,22.1,1.3,0.5,10.3,14.9,1.4,0.7,0.124,-1.1,0.3,-0.8,0.3,816,
Tyler Dorsey,2023,SF,26,45.5,0.9,0.4,0,14.4,14.7,0,0,0,0,28.3,0.1,0,0.367,17,0.8,17.8,0,8,
Tyler Herro,2023,SG,23,15.3,0.566,0.484,0.164,1.3,17.3,19.9,1.1,0.7,11.7,25.6,1.1,2.4,0.072,1.5,-0.8,0.6,1.6,2337,
Tyrese Haliburton,2023,PG,22,23.6,0.624,0.478,0.239,1.9,10.1,47.6,2.3,1.1,13.2,23.8,6.4,1.2,0.195,7,0.2,7.2,4.4,1883,
Tyrese Martin,2023,SG,23,7.7,0.44,0.304,0.087,8.2,11.7,3.9,0.7,0,7.7,16.5,0,0,-0.01,-4.2,-3.1,-7.4,-0.1,66,
Tyrese Maxey,2023,SG,22,17,0.605,0.404,0.233,1.4,8.8,16.9,1.2,0.4,7.4,24.1,3.7,1.6,0.128,1.9,-1.2,0.6,1.3,2016,
TyTy Washington Jr.,2023,PG,21,7.5,0.432,0.5,0.113,0.5,11,15.3,1.7,0.5,7.7,17.4,-0.3,0.1,-0.016,-5,-1.3,-6.3,-0.5,433,
Tyus Jones,2023,PG,26,16,0.546,0.459,0.141,1.5,9.4,28.8,2,0.3,8.9,17.7,3.4,2.3,0.141,1.2,0.3,1.6,1.7,1940,
Udoka Azubuike,2023,C,23,16.1,0.774,0,0.278,9.5,26.1,4.3,0.8,3.5,18.2,11.5,0.6,0.4,0.134,-1.2,0.5,-0.6,0.1,359,
Udonis Haslem,2023,C,42,6.2,0.433,0.31,0.172,6.4,12,0,0.7,2.9,3.1,20.1,-0.1,0.1,-0.009,-8.2,-3.9,-12.1,-0.2,71,
Usman Garuba,2023,C,20,12.9,0.569,0.333,0.266,13.4,21.4,8.8,2.2,2.9,19.2,10.5,0.9,0.9,0.091,-2,0.6,-1.4,0.2,970,
Vernon Carey Jr.,2023,C,21,10.8,0.338,0,0.25,12.4,30.6,13.3,3.5,6,18.4,16.9,-0.1,0.1,0.014,-7.1,2.1,-5,0,28,
Victor Oladipo,2023,SG,30,10.6,0.513,0.526,0.196,1.6,12.3,19.8,2.6,1.1,16.6,21.1,-0.9,1.5,0.024,-2.9,0.8,-2.1,0,1106,
Vince Williams Jr.,2023,SG,22,3.9,0.367,0.7,0.05,4,11.1,4.8,2.7,1.7,10.9,18.1,-0.3,0.2,-0.049,-8.3,-0.2,-8.5,-0.2,105,
Vit Krejci,2023,PG,22,7.7,0.475,0.568,0.054,3.9,13.4,12.4,1.4,0.5,11.7,10.9,0,0.1,0.042,-4.2,0.6,-3.6,-0.1,165,
Vlatko Čančar,2023,PF,25,11,0.606,0.507,0.181,3.2,13.1,11.5,1.2,1.4,13.1,13.8,0.9,0.8,0.093,-1.7,-0.1,-1.8,0,889,
Walker Kessler,2023,C,21,21.5,0.702,0.007,0.384,14.9,24.4,5.7,0.7,8.6,10.7,13.3,4.6,2.5,0.2,1.4,1.5,2.9,2.1,1703,
Wendell Carter Jr.,2023,C,23,17.3,0.621,0.367,0.318,8,25.3,12,0.9,1.9,13.2,20.5,2.6,2,0.13,0.9,0.1,1,1.3,1690,
Wendell Moore Jr.,2023,SG,21,9.3,0.465,0.395,0.116,3,10,15.3,2.5,2.8,15,14.9,-0.1,0.2,0.028,-3.8,1.3,-2.4,0,153,
Wenyen Gabriel,2023,C,25,14.4,0.626,0.138,0.323,12.6,17.2,4.8,1.2,2.9,13.4,14.1,1.5,1.3,0.132,-2.3,0.1,-2.2,-0.1,1024,
Wesley Matthews,2023,SF,36,7,0.519,0.775,0.175,4.5,9.7,5.1,1.2,1.3,9.5,9.8,0.3,0.9,0.073,-3.4,0.8,-2.7,-0.1,820,
Will Barton,2023,SG,32,10,0.493,0.495,0.129,1.7,13.5,15.4,1.4,1.1,11.1,18.9,-0.4,0.8,0.021,-2,-0.6,-2.6,-0.2,993,
Willy Hernangómez,2023,C,28,20.7,0.61,0.065,0.615,14.4,30.1,10.7,1.8,2.7,15.4,23.8,0.8,0.8,0.171,-0.2,0.5,0.3,0.3,458,
Xavier Cooks,2023,PF,27,14.3,0.586,0.036,0.357,14.7,18.7,6.4,2.3,2.7,19.8,13.9,0.1,0.2,0.094,-3.2,-0.4,-3.6,-0.1,126,
Xavier Moon,2023,SG,28,7.2,0.389,0.333,0,0,16.6,35.7,0,0,10,21.8,0,0,-0.03,-4.1,-1,-5.1,0,20,
Xavier Sneed,2023,SF,25,9.5,0.723,0.6,0.4,0,11.3,13.9,0,1.8,20.3,12.9,0.1,0,0.086,-3.1,-0.4,-3.6,0,48,
Xavier Tillman Sr.,2023,C,24,17.3,0.621,0.049,0.291,10.9,16.7,10.9,2.3,2.2,11.3,13.7,2.3,1.9,0.171,0.3,1.7,1.9,1.2,1180,
Yuta Watanabe,2023,SF,28,12.1,0.637,0.582,0.203,3.7,13.1,7,1.3,1.6,8,13.1,1.3,0.9,0.111,-0.4,-0.2,-0.6,0.3,928,
Zach Collins,2023,C,25,16.4,0.599,0.268,0.259,8.5,22.5,18,1.2,2.8,17.4,21.2,1.2,1,0.074,-0.5,0.3,-0.2,0.6,1441,
Zach LaVine,2023,SG,27,19,0.607,0.392,0.308,1.7,12.2,18.7,1.2,0.6,11,28.3,4.2,2.9,0.123,2.7,-0.7,1.9,2.7,2768,
Zeke Nnaji,2023,PF,22,12.5,0.62,0.332,0.316,10.5,11.2,3.3,1.1,2.8,12.2,15.2,0.9,0.7,0.106,-2.7,-0.9,-3.7,-0.3,728,
Ziaire Williams,2023,SF,21,7.4,0.511,0.495,0.112,3,11.9,8.2,1.2,1,15.2,18,-0.5,0.6,0.011,-4.7,-0.8,-5.6,-0.5,561,
Zion Williamson,2023,PF,22,25.2,0.652,0.041,0.529,6.9,17,24.4,1.6,1.6,14.6,30.4,2.3,1.2,0.18,4.8,1,5.8,1.9,956,
Aaron Gordon,2021,PF,25,14.5,0.547,0.353,0.299,6,16.4,17.8,1.2,2.3,14.7,20.7,0.7,1.2,0.066,0.2,-0.1,0.1,0.7,1384,
Aaron Holiday,2021,PG,24,9.2,0.503,0.417,0.19,1.4,6.8,14,1.8,0.9,12.3,19.5,-0.6,0.8,0.009,-3.3,-0.9,-4.2,-0.7,1176,
Aaron Nesmith,2021,SF,21,9.4,0.573,0.607,0.157,4.6,16.6,4.6,1.1,1.3,10.8,13.7,0.5,0.6,0.076,-2.8,-0.4,-3.2,-0.2,669,
Abdel Nader,2021,SF,27,13.4,0.605,0.371,0.319,2.3,17.3,7.3,1.4,2.3,12.6,19,0.3,0.4,0.095,-1,1,0,0.2,355,
Adam Mokoka,2021,SG,22,2.2,0.386,0.526,0.053,2,7.8,11.9,1.7,1.6,20.5,18.9,-0.2,0.1,-0.112,-7.7,-1.6,-9.3,-0.1,56,
Al Horford,2021,C,34,17.4,0.538,0.422,0.061,3.8,21.4,20.1,1.5,2.9,7.3,21.6,0.8,0.9,0.101,2,1.4,3.4,1.1,782,
Al-Farouq Aminu,2021,PF,30,8.9,0.469,0.374,0.222,5.1,21.9,10.1,2.1,1.9,20.5,13.6,-0.4,0.5,0.01,-4.9,1.1,-3.8,-0.2,434,
Alec Burks,2021,SG,29,14.8,0.564,0.492,0.236,1.8,17.6,13.2,1.2,1.1,8.2,21.3,1.5,1.8,0.126,0.9,0.6,1.5,1.1,1255,
Aleksej Pokusevski,2021,PF,19,6.1,0.43,0.507,0.103,2.8,17.6,13.1,0.9,3.4,18.8,20.5,-2.9,1,-0.084,-5.1,-1,-6.1,-1.1,1090,
Alen SmailagiÄ‡,2021,PF,20,8.9,0.472,0.37,0.222,7.7,12.5,6.5,1.7,5.2,14.4,17.6,-0.1,0.1,0.015,-4.9,-0.4,-5.3,-0.1,84,
Alex Caruso,2021,PG,26,11.1,0.547,0.449,0.249,2.9,12.8,18.1,2.6,1.1,18.3,14.8,0.3,2.1,0.095,-2.5,2.5,0,0.6,1216,
Alex Len,2021,C,27,17.5,0.643,0.071,0.41,9.2,20,7.2,1,5.4,12.9,16.7,1.6,1.2,0.147,-0.7,0.9,0.2,0.5,903,
Alfonzo McKinnie,2021,SF,28,15.5,0.604,0.419,0.194,9.6,13.9,3.6,1.3,0,4.7,17.8,0.5,0.3,0.156,0.3,-0.8,-0.4,0.1,258,
Alize Johnson,2021,PF,24,23.5,0.638,0.088,0.191,16.6,35,10.9,1.3,2.3,10.9,19.1,0.6,0.3,0.227,2.7,0,2.7,0.2,189,
Amida Brimah,2021,C,26,16.6,0.697,0,0.375,7.5,22.3,4.8,0,14,30,19.6,0,0.1,0.073,-6.2,1.4,-4.8,0,29,
Amir Coffey,2021,SG,23,10.1,0.585,0.544,0.369,2.9,9.4,7.4,1.3,0,11.1,15.1,0.4,0.3,0.085,-1.9,-0.1,-2,0,394,
AnÅ¾ejs PaseÄÅ†iks,2021,C,25,-40.6,0,1,0,17.7,0,18.7,0,0,83.3,41.4,-0.1,0,-1.113,-40.7,-5.9,-46.6,-0.1,6,
Anderson VarejÃ£o,2021,C,38,12.9,0.326,0.063,0.563,21.3,41.4,12.2,0,5,4.8,25.4,-0.1,0,-0.029,-3.7,-3.3,-7.1,0,36,
Andre Drummond,2021,C,27,19.4,0.519,0.014,0.358,14.8,35.2,13.2,2.5,3.5,15.8,27.6,-0.6,2.5,0.077,-1.7,0.5,-1.2,0.3,1242,
Andre Iguodala,2021,SF,37,9.2,0.519,0.734,0.153,3.3,15.4,14.3,2.1,2.7,20.2,11.2,-0.1,1.8,0.062,-2.2,1.8,-0.4,0.5,1339,
Andre Roberson,2021,SG,29,4.2,0.202,0.571,0.143,12.9,13.3,7.4,2.3,1.4,11.8,11.7,-0.1,0.1,-0.043,-5.2,-0.9,-6.1,-0.1,63,
Andrew Wiggins,2021,PF,25,15,0.568,0.348,0.225,3.7,11.8,10.9,1.3,2.6,9.8,23.3,1.2,2.7,0.08,0,-0.4,-0.4,1,2364,
Anfernee Simons,2021,SG,21,12.3,0.589,0.703,0.142,1.3,12.5,11.4,0.8,0.6,9.2,18.3,1.5,0.3,0.078,0.6,-1.6,-1,0.3,1104,
Anthony Davis,2021,PF,27,22.1,0.556,0.163,0.349,6,21.5,16.4,1.9,4.5,9.5,29.2,1.3,2.4,0.152,2.6,2.2,4.8,2,1162,
Anthony Edwards,2021,SG,19,13.9,0.523,0.429,0.225,2.7,13.5,14.6,1.7,1.3,10.7,27,-0.6,1.4,0.017,-0.4,-1.7,-2.1,-0.1,2314,
Anthony Gill,2021,PF,28,13.7,0.597,0.4,0.267,7.8,17,6.7,2.1,1.5,10.7,14.2,0.3,0.3,0.123,-1.6,0.3,-1.3,0,218,
Anthony Lamb,2021,SF,23,8.7,0.523,0.602,0.178,6.7,11.5,7.9,0.7,1.1,13,15,0.1,0.1,0.023,-3.4,-2.7,-6.1,-0.4,415,
Anthony Tolliver,2021,PF,35,4,0.433,0.824,0.353,3.4,7.6,2.5,1.5,1.8,13.3,9.8,-0.1,0.1,0.025,-5.6,-1.5,-7,-0.1,99,
Armoni Brooks,2021,SG,22,10.4,0.565,0.818,0.063,2,12.4,8.7,1.1,0.9,10,17.9,0.1,0.2,0.03,-1.1,-2.1,-3.2,-0.2,520,
Aron Baynes,2021,C,34,10.5,0.503,0.339,0.135,9.4,21.7,7,0.8,2.3,12.5,16.2,0.1,0.9,0.049,-3.4,-1.1,-4.5,-0.6,980,
Ashton Hagans,2021,PG,21,-12.4,,,,0,0,0,0,0,100,10.5,0,0,-0.353,-13.7,-7.4,-21.1,0,4,
Austin Rivers,2021,SG,28,9.9,0.551,0.608,0.127,1.1,9.6,13.2,1.8,0.2,12.2,15.4,0.4,0.9,0.072,-2.2,0.3,-1.9,0,845,
Avery Bradley,2021,SG,30,6.3,0.487,0.591,0.088,1.4,9.1,10.8,1.7,0.5,13.6,14.9,-0.5,0.4,-0.008,-4.9,-0.5,-5.4,-0.5,602,
Axel Toupane,2021,SF,28,9,0.497,0.182,0.636,0,10,7.6,1.5,4.4,0,9.7,0.1,0.1,0.097,-4.1,1.1,-3,0,61,
Bam Adebayo,2021,C,23,22.7,0.626,0.01,0.443,7.7,22.6,26.9,1.7,3.2,15,23.7,5.6,3.2,0.197,2.9,2,4.9,3.7,2143,
Ben McLemore,2021,SG,27,8.5,0.523,0.767,0.145,1.7,10.5,6.4,1.2,0.9,9.8,20.4,-0.5,0.7,0.013,-2.7,-1.2,-3.9,-0.4,905,
Ben Simmons,2021,PG,24,18.3,0.584,0.017,0.492,5.6,18.7,31.3,2.4,1.7,19.6,20.2,2.7,3.3,0.153,0.7,2.2,2.9,2.3,1877,
Bismack Biyombo,2021,C,28,11.7,0.574,0.004,0.434,10.8,17.1,8.3,0.6,5.4,19.8,11.5,0.9,1.4,0.081,-3.4,0.4,-3,-0.4,1349,
Blake Griffin,2021,PF,31,12.9,0.546,0.499,0.285,3.4,17.4,17,1.3,1.1,11.8,19.3,0.9,1.1,0.081,-0.8,0,-0.8,0.3,1186,
Boban MarjanoviÄ‡,2021,C,32,22.6,0.562,0.066,0.311,19.3,32.7,5.9,0.4,2.1,8,24.6,0.7,0.3,0.183,1.9,-2.6,-0.8,0.1,271,
Bobby Portis,2021,C,25,19.9,0.598,0.263,0.122,9.9,25.3,7.4,1.8,1.7,8.2,20.9,2.8,2,0.167,1.8,-0.4,1.5,1.2,1372,
Bogdan BogdanoviÄ‡,2021,SG,28,17.6,0.616,0.589,0.078,1.7,11.5,17.6,1.8,0.9,8.5,21.3,2.8,1.1,0.142,3.3,0.3,3.6,1.8,1305,
Bojan BogdanoviÄ‡,2021,SF,31,14,0.588,0.498,0.286,2,11.1,9.1,1,0.1,10.9,22.8,2.7,2.5,0.113,0.2,-0.7,-0.4,0.9,2216,
Bol Bol,2021,PF,21,9.4,0.534,0.414,0.259,0,16.9,6,0.9,6.1,16.8,21.2,-0.2,0.2,-0.004,-3.8,-0.3,-4.1,-0.1,160,
Brad Wanamaker,2021,PG,31,9.5,0.489,0.284,0.338,1.8,8.8,22.5,1.9,1,17.1,16.9,-0.2,1,0.039,-4.4,0.3,-4,-0.5,1053,
Bradley Beal,2021,SG,27,22.7,0.593,0.27,0.332,3.6,10.4,21.3,1.5,0.9,10.6,34.1,4.2,1.7,0.132,4.8,-1.4,3.4,2.9,2147,
Brandon Clarke,2021,PF,24,17.3,0.56,0.156,0.228,7.2,17.5,9.5,2,3.2,5.7,17.2,2.2,2,0.142,0.4,1.2,1.5,1.3,1415,
Brandon Goodwin,2021,PG,25,9.2,0.471,0.462,0.193,1.4,10.6,21.6,1.3,0,13,19.5,-0.2,0.4,0.013,-2.5,-0.6,-3.1,-0.2,620,
Brandon Ingram,2021,SF,23,19.2,0.584,0.341,0.291,1.8,13.7,22.4,1,1.6,11,28,3.9,1.3,0.12,3.3,-1.1,2.2,2.2,2093,
Brian Bowen,2021,SF,22,1,0.338,0.25,0.25,0,21.6,0,0,0,0,12.6,0,0,-0.063,-8.1,-2.9,-11,0,15,
Brodric Thomas,2021,SG,24,8,0.487,0.546,0.426,2.2,12.9,10.7,1.8,2.2,14.6,16.4,-0.3,0.3,0.006,-4.7,0.3,-4.4,-0.2,399,
Brook Lopez,2021,C,32,15.4,0.611,0.439,0.222,6,13,3.5,1,4.8,8.3,16.9,3.1,2.2,0.133,0,0,0,0.9,1902,
Bruce Brown,2021,PG,24,16.1,0.604,0.139,0.277,8.9,17.2,9.8,1.9,1.7,10.2,15.9,2.8,1.5,0.144,-0.4,0.2,-0.1,0.7,1451,
Bruno Caboclo,2021,PF,25,9,0.475,0.294,0.118,8.5,34,4.7,0,5,18.3,25.8,-0.1,0,-0.088,-8.5,-1.7,-10.2,-0.1,36,
Bruno Fernando,2021,C,22,6.2,0.475,0.045,0.5,7.9,29.4,5.8,0.9,1.2,28.1,14.4,-0.3,0.3,-0.019,-6.1,-0.4,-6.5,-0.3,226,
Bryn Forbes,2021,SG,27,12.8,0.631,0.645,0.115,0.9,7.6,4.5,0.8,0.1,7.3,18.5,2,0.7,0.096,0.4,-1.7,-1.3,0.2,1354,
Buddy Hield,2021,SG,28,12.8,0.567,0.727,0.105,1.3,14.1,14.7,1.2,1,11.1,20.7,1.5,0.7,0.044,1,-1.6,-0.6,0.9,2433,
Caleb Martin,2021,SF,25,9.5,0.465,0.488,0.25,4,14.8,11.5,2.2,1.5,10.4,16.7,-0.4,0.9,0.03,-3.6,0.2,-3.4,-0.3,818,
Cam Reddish,2021,SF,21,9.3,0.488,0.479,0.312,3.3,11.7,6.5,2.2,1.1,10.2,19.3,-0.3,0.7,0.026,-3.3,0.1,-3.2,-0.2,750,
Cameron Johnson,2021,PF,24,11.8,0.563,0.694,0.122,2.6,12.9,8,1.3,1,7.3,17,1.2,1.4,0.086,0,-0.2,-0.2,0.7,1437,
Cameron Oliver,2021,SF,24,17.2,0.619,0.394,0.121,5.9,20.5,9.6,1.1,4.1,7.9,18.5,0.1,0.1,0.114,-1,-1,-2,0,87,
Cameron Payne,2021,PG,26,17.4,0.602,0.42,0.142,1.7,13.2,28.1,1.6,1.3,12.5,19.8,2.4,1.2,0.158,2.1,1,3.1,1.4,1079,
Cameron Reynolds,2021,SF,25,6.5,0.417,0.667,0,5.1,8.3,7.5,0,0,0,19.2,0,0,-0.039,-3.5,-4.6,-8.1,-0.1,40,
Caris LeVert,2021,SG,26,17.8,0.531,0.317,0.221,2.5,13.1,25.4,2.1,1.7,10.2,28.7,0.9,1.5,0.077,0.9,-0.5,0.4,0.9,1486,
Carmelo Anthony,2021,PF,36,14.6,0.547,0.418,0.198,2,11.8,9.2,1.3,2,6.7,23.1,1.7,0.8,0.073,0.2,-1.3,-1.1,0.4,1690,
Carsen Edwards,2021,SG,22,10.2,0.527,0.568,0.117,1.2,9.4,7.4,1.2,0.3,5.7,19.3,0.1,0.2,0.051,-3.2,-1.3,-4.5,-0.2,276,
Cassius Stanley,2021,SG,21,5.5,0.383,0.302,0.209,9.4,13.9,1.4,0.5,1.7,2.1,22,-0.2,0.1,-0.05,-7.2,-4,-11.2,-0.2,93,
Cassius Winston,2021,PG,22,10.8,0.575,0.515,0.182,0,9.7,16.3,0.9,0.9,12.3,17.2,0.1,0.1,0.066,-2.1,-1.1,-3.2,0,98,
Cedi Osman,2021,SF,25,10.3,0.488,0.553,0.162,2.8,12.4,17.7,1.7,0.5,11.3,20.4,-0.5,1,0.014,-2.3,-0.9,-3.2,-0.5,1510,
Chandler Hutchison,2021,SF,24,8.2,0.494,0.224,0.271,1.9,19.9,6,1.8,1.5,13.6,16.2,-0.2,0.3,0.014,-4.9,0.3,-4.5,-0.2,282,
Charlie Brown Jr.,2021,SG,23,4.1,0.422,0.488,0.233,2,9.7,8.2,1.3,1.2,11.2,14.9,-0.2,0.1,-0.032,-7.4,-1.3,-8.7,-0.3,152,
Chasson Randle,2021,PG,27,7.4,0.515,0.549,0.203,0.8,9.6,12.9,1.3,0.5,15.1,15.7,-0.4,0.4,-0.001,-4.8,-1.1,-5.9,-0.8,837,
Chimezie Metu,2021,C,23,14.5,0.571,0.207,0.24,7,18.7,8.2,1.4,3.1,12.8,20,0.3,0.3,0.061,-2.2,-1.3,-3.6,-0.2,488,
Chris Boucher,2021,C,28,21.9,0.634,0.42,0.345,8.5,22.5,6.9,1.2,7.6,6.7,20.5,4,2.1,0.201,2.7,0.6,3.3,2,1453,
Chris Chiozza,2021,PG,25,12.9,0.461,0.477,0.193,1.5,9.5,36.9,1.5,2.3,14.4,21,0.1,0.2,0.063,-0.1,-0.6,-0.7,0.1,232,
Chris Paul,2021,PG,35,21.4,0.599,0.294,0.206,1.3,14.5,40.9,2.2,0.8,14,22.6,6.5,2.7,0.201,3.5,1.1,4.6,3.6,2199,
Chris Silva,2021,PF,24,11.5,0.708,0.063,0.938,8.9,24.4,9.3,0.5,6.6,30.7,15.9,0.1,0.1,0.101,-6.7,1.1,-5.5,-0.1,92,
Christian Wood,2021,C,25,20,0.591,0.322,0.309,5.9,26.8,9.4,1.2,3.2,9.9,25.9,1.4,1.4,0.1,1.7,-0.3,1.4,1.1,1326,
Chuma Okeke,2021,PF,22,11.8,0.511,0.435,0.123,3.7,13.2,13.2,2.1,1.8,10,14.5,0.3,1,0.056,-1.9,0.5,-1.5,0.1,1133,
CJ Elleby,2021,SF,20,9.4,0.468,0.515,0.227,6,12,7.1,1.5,1.4,6.4,17.4,0,0.1,0.032,-4,-0.9,-4.9,-0.1,192,
CJ McCollum,2021,SG,29,20.8,0.577,0.475,0.15,2,10.6,23,1.3,1.2,6.5,27.1,4.1,0.6,0.141,5,-1.1,3.9,2.4,1600,
Clint Capela,2021,C,26,24.3,0.601,0,0.327,17.5,34.3,4.1,1.1,6,8.4,19.9,4.9,3.3,0.207,2.7,0,2.7,2.2,1898,
Coby White,2021,PG,20,12,0.54,0.503,0.157,1.5,13,21.8,0.9,0.6,13.9,22.5,0.7,1.7,0.052,-1.2,-1.2,-2.4,-0.2,2156,
Cody Martin,2021,SF,25,10.6,0.5,0.309,0.229,6.5,14.1,13.9,2.1,1.4,16.2,12.5,0.2,0.9,0.061,-2.7,0.7,-2,0,849,
Cody Zeller,2021,C,28,18.2,0.599,0.086,0.367,12.6,22.9,13.2,1.3,1.7,11.9,18.3,2.1,1.1,0.156,-0.2,-0.2,-0.5,0.4,1005,
Cole Anthony,2021,PG,20,12.1,0.496,0.312,0.237,3,15.4,24.2,1.1,1.3,14.8,24.3,-0.9,0.9,-0.001,-1.9,-1.4,-3.3,-0.4,1273,
Collin Sexton,2021,SG,22,18,0.573,0.239,0.347,3,7,22.6,1.4,0.4,11.6,29.7,2.6,0.9,0.08,1.8,-1.9,-0.2,1,2115,
Cory Joseph,2021,PG,29,12.5,0.556,0.31,0.207,2.7,9.7,21.4,2,1.1,14.5,16.3,1.3,0.8,0.069,-1.8,0,-1.8,0.1,1446,
Cristiano FelÃ­cio,2021,C,28,14.7,0.574,0.154,1.231,13.3,20.9,13.6,2.3,0,16.6,12.4,0.2,0.1,0.151,-1.1,1.2,0.1,0,84,
D.J. Augustin,2021,PG,33,12.1,0.57,0.633,0.274,1.9,7,22.2,1.2,0.1,14.5,16.8,1.5,0.5,0.088,-0.6,-1.5,-2.1,0,1129,
D.J. Wilson,2021,PF,24,11.5,0.511,0.518,0.149,4.8,23.2,7.9,1.2,3.3,10.9,19.7,-0.2,0.5,0.032,-2.7,-0.6,-3.3,-0.1,433,
D'Angelo Russell,2021,PG,24,17.6,0.555,0.475,0.229,1.4,8.9,33.6,1.8,1.3,13.5,29.1,1,0.6,0.063,3.3,-1.7,1.6,1.1,1196,
Dakota Mathias,2021,SG,25,9.8,0.474,0.542,0.125,0.9,5.3,15.1,0.4,2.2,1.9,18.1,0,0.1,0.061,-1.5,-1,-2.6,0,123,
Damian Jones,2021,C,25,14.6,0.712,0.049,0.563,7.3,17.4,7,1,4.6,16.8,12.3,1,0.5,0.138,-2.2,0.8,-1.4,0.1,547,
Damian Lillard,2021,PG,30,25.6,0.623,0.528,0.363,1.4,11.5,34.6,1.3,0.6,11.6,31.4,9.6,0.8,0.209,7.5,-1.3,6.3,5,2398,
Damion Lee,2021,SG,28,11.8,0.636,0.708,0.161,2.2,15.4,9.1,1.7,0.7,9.3,12.8,1.4,1.3,0.119,-0.7,0.9,0.2,0.6,1079,
Damyean Dotson,2021,SG,26,8.1,0.499,0.543,0.123,0.6,11.1,15.1,0.9,0.4,12,16.9,-0.4,0.3,-0.002,-3.4,-1.4,-4.8,-0.6,907,
Daniel Gafford,2021,C,22,25.4,0.696,0,0.486,13,20.2,4.4,1.7,8.4,10.2,18.9,1.3,0.7,0.235,2.5,1.6,4,0.6,408,
Daniel Oturu,2021,C,21,12.5,0.471,0.096,0.231,15.1,18.3,8.5,1.2,3.9,13.6,18.2,0,0.2,0.081,-4.1,-1.1,-5.2,-0.1,161,
